"438/0001","PREVIEWS ONLY NOVEMBER 2011  ",,"2.00",,,"DIAMOND PUBLICATIONS"
"438/0002","MARVEL PREVIEWS ONLY NOVEMBER 2011 ",,"0.75",,,"DIAMOND PUBLICATIONS"
"438/0003","PREVIEWS AND MARVEL PREVIEWS NOV 2011",,"2.00",,,"DIAMOND PUBLICATIONS"
"438/0004","PREVIEWS  NOV 2011 CUST ORDER FORM ",,"0.00",,,"DIAMOND PUBLICATIONS"
"438/0009","PC CAST HOUSE OF NIGHT #1 JENNY FRISON REG CVR",,"0.69",,,"DARK HORSE"
"438/0010","PC CAST HOUSE OF NIGHT #1 STEVE MORRIS 1-5 VAR",,"2.50",,,"DARK HORSE"
"438/0011","THE OCCULTIST #1 (OF 3) STEVE MORRIS REG CVR",,"2.35",,,"DARK HORSE"
"438/0012","THE OCCULTIST #1  JENNY FRISON 25TH ANN 1-10 CVR",,"3.99",,,"DARK HORSE"
"438/0013","ANGEL & FAITH #4 STEVE MORRIS CVR",,"1.99",,,"DARK HORSE"
"438/0014","ANGEL & FAITH #4 REBEKAH ISSACS VAR CVR",,"1.99",,,"DARK HORSE"
"438/0015","BTVS SEASON 9 FREEFALL #3 MORRIS CVR",,"1.99",,,"DARK HORSE"
"438/0016","BTVS SEASON 9 FREEFALL #3 JEANTY VAR CVR",,"1.99",,,"DARK HORSE"
"438/0017","BPRD HELL ON EARTH RUSSIA #3",,"2.35",,,"DARK HORSE"
"438/0018","BPRD HELL ON EARTH TP 02 GODS AND MONSTERS  ","our price","10.87","reduced from","£14.99","DARK HORSE"
"438/0019","BALTIMORE CURSE BELLS #4",,"2.35",,,"DARK HORSE"
"438/0020","WITCHFINDER TP 02 LOST AND GONE FOREVER ","our price","9.79","reduced from","£13.50","DARK HORSE"
"438/0021","CRIMINAL MACABRE OMNIBUS TP 02  ","our price","13.77","reduced from","£18.99","DARK HORSE"
"438/0022","MASS EFFECT INVASION #2 (OF 4) CARNEVALE CVR",,"2.35",,,"DARK HORSE"
"438/0023","MASS EFFECT INVASION #2 (OF 4) RENAUD VAR 1-5 CVR",,"3.99",,,"DARK HORSE"
"438/0024","ORCHID #2 CARNEVALE CVR",,"2.35",,,"DARK HORSE"
"438/0025","STAR WARS LEGACY TP 11 WAR  ","our price","9.42","reduced from","£12.99","DARK HORSE"
"438/0026","STAR WARS KNIGHT ERRANT DELUGE #4 (OF 5) ",,"2.82",,,"DARK HORSE"
"438/0027","STAR WARS CRIMSON EMPIRE III EMPIRE LOST #2 ",,"2.82",,,"DARK HORSE"
"438/0028","STAR WARS DARK TIMES OUT O/T WILDERNESS #5 ",,"2.18",,,"DARK HORSE"
"438/0029","STAR WARS INVASION REVELATIONS #5 (OF 5) ",,"2.82",,,"DARK HORSE"
"438/0030","KULL THAT CAT & THE SKULL #2 (OF 4)",,"2.35",,,"DARK HORSE"
"438/0031","SOLOMON KANE TP 03 RED SHADOWS ","our price","9.79","reduced from","£13.50","DARK HORSE"
"438/0032","CONAN ROAD OF KINGS #10",,"2.35",,,"DARK HORSE"
"438/0033","CONAN HC 11 ROAD OF KINGS PT 1  ","our price","13.77","reduced from","£18.99","DARK HORSE"
"438/0034","DARK HORSE PRESENTS #6 MOON CVR ",,"4.99",,,"DARK HORSE"
"438/0035","DARK HORSE PRESENTS #6 LOVE VAR CVR ",,"4.99",,,"DARK HORSE"
"438/0036","DOLLHOUSE EPITAPHS #5 (OF 5) PHIL NOTO CVR",,"2.35",,,"DARK HORSE"
"438/0037","DOLLHOUSE EPITAPHS #5 STOCKTON VAR 1-5 CVR",,"2.99",,,"DARK HORSE"
"438/0038","SERENITY HC 01 THOSE LEFT BEHIND 2ND ED ","our price","9.79","reduced from","£13.50","DARK HORSE"
"438/0039","AVATAR LAST AIRBENDER TP 01 PROMISE PART 1  ","our price","6.16","reduced from","£8.50","DARK HORSE"
"438/0040","USAGI YOJIMBO #142",,"2.35",,,"DARK HORSE"
"438/0041","MIGHTY SKULLBOY ARMY TP 02  ","our price","7.97","reduced from","£10.99","DARK HORSE"
"438/0042","BROTHERS OF THE SPEAR ARCHIVES HC 01  ","our price","27.54","reduced from","£37.99","DARK HORSE"
"438/0043","EERIE ARCHIVES HC 09  ","our price","27.54","reduced from","£37.99","DARK HORSE"
"438/0044","NGE SHINJI IKARI RAISING PROJECT TP 10  ","our price","5.44","reduced from","£7.50","DARK HORSE"
"438/0045","BRIDE OF THE WATER GOD TP 10  ","our price","5.44","reduced from","£7.50","DARK HORSE"
"438/0046","CLASSIC MARVEL CHARACTERS FAN 4 #1 MR FAN  ",,"38.38",,,"DARK HORSE"
"438/0047","DISNEYS COMICS & STORIES CHARACTERS #5 ",,"38.38",,,"DARK HORSE"
"438/0048","ALIENS OMNIBUS TP 01 NEW PTG  ","our price","13.77","reduced from","£18.99","DARK HORSE"
"438/0049","PREDATOR OMNIBUS TP 01 NEW PTG  ","our price","13.77","reduced from","£18.99","DARK HORSE"
"438/0050","EVIL DEAD TP  ",,"8.25",,,"DARK HORSE"
"438/0051","AMERICAN TP   ",,"8.99",,,"DARK HORSE"
"438/0052","ALIENS OMNIBUS TP 02  ",,"15.25",,,"DARK HORSE"
"438/0053","ALIENS OMNIBUS TP 03  ",,"15.25",,,"DARK HORSE"
"438/0054","ALIENS OMNIBUS TP 04  ",,"15.25",,,"DARK HORSE"
"438/0055","ALIENS OMNIBUS TP 05   ",,"15.25",,,"DARK HORSE"
"438/0056","ALIENS OMNIBUS TP 06  ",,"15.25",,,"DARK HORSE"
"438/0057","PREDATOR OMNIBUS TP 02  ",,"15.25",,,"DARK HORSE"
"438/0058","PREDATOR OMNIBUS TP 03  ",,"15.25",,,"DARK HORSE"
"438/0059","PREDATOR OMNIBUS TP 04  ",,"15.25",,,"DARK HORSE"
"438/0060","ADV OF DR MCNINJA TP 01 NIGHT POWERS  ",,"12.50",,,"DARK HORSE"
