"464/0283","HE MAN AND THE M.O.T.UNIVERSE TP VOL 01  ",,"8.99",,,,"DC COMICS"
"464/0284","DC COMICS DESIGNER SER 1  CAP' BATMAN AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0285","DC COMICS DESIGNER SER 1  CAPULLO TALON AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0286","DC COMICS DESIGNER SER 1  CAP' NIGHTWING AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0287","DC COMICS DESIGNER SER 1  CAP' RIDDLER AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0288","DC COMICS SUPER VILLAINS DEATHSTORM AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0289","DC COMICS SUPER VILLAINS BIZARRO AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0290","BATMAN ARKHAM CITY TWO FACE AF ",,"17.90",,,1,"DC COLLECTIBLES"
"464/0291","BATMAN ARKHAM CITY ARMORED BATMAN STATUE ",,"95.55",,,1,"DC COLLECTIBLES"
"464/0292","WONDER WOMAN A OF WAR STATUE BY G.PEREZ ",,"61.40",,,1,"DC COLLECTIBLES"
"464/0293","ARROW OLIVER QUEEN DEATHSTROKE AF 2 PACK ",,"38.40",,,1,"DC COLLECTIBLES"
"464/0294","X-FILES CONSPIRACY #1 (OF 2)",,"2.65",,,,"IDW PUBLISHING"
"464/0295","X-FILES CONSPIRACY #1 (OF 2) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0296","X-FILES CONSPIRACY #1 (OF 2) VAR 1-25",,"12.99",,,,"IDW PUBLISHING"
"464/0297","X-FILES CONSPIRACY GHOSTBUSTERS #1",,"2.65",,,,"IDW PUBLISHING"
"464/0298","X-FILES CONSPIRACY GHOSTBUSTERS #1 SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0299","X-FILES CONSPIRACY GHOSTBUSTERS #1 VAR 1-25",,"12.99",,,,"IDW PUBLISHING"
"464/0300","X-FILES SEASON 10 #8",,"2.65",,,,"IDW PUBLISHING"
"464/0301","X-FILES SEASON 10 #8 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0302","X-FILES SEASON 10 #8 VAR 1-10",,"5.99",,,,"IDW PUBLISHING"
"464/0303","X-FILES SEASON 10 #1 DIRECTORS CUT",,"3.33",,,,"IDW PUBLISHING"
"464/0304","X-FILES CLASSICS HC VOL 03 ","our price","16.31","reduced from","£22.50",,"IDW PUBLISHING"
"464/0305","X-FILES CLASSICS HC VOL 01  ",,"17.99",,,,"IDW PUBLISHING"
"464/0306","X-FILES CLASSICS HC VOL 02 (O/A) ",,"17.99",,,,"IDW PUBLISHING"
"464/0307","STAR TREK KHAN #4 (OF 5)",,"2.65",,,,"IDW PUBLISHING"
"464/0308","STAR TREK KHAN #4 (OF 5) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0309","STAR TREK ONGOING #29",,"2.65",,,,"IDW PUBLISHING"
"464/0310","STAR TREK ONGOING #29 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0311","TMNT NEW ANIMATED ADVENTURES #7",,"2.65",,,,"IDW PUBLISHING"
"464/0312","TMNT NEW ANIMATED ADVENTURES #7 VAR 1-10",,"5.99",,,,"IDW PUBLISHING"
"464/0313","TMNT NEW ANIMATED ADVENTURES TPBK VOL.1",,"10.99",,,,"IDW PUBLISHING"
"464/0314","TMNT COLOR CLASSICS SERIES 2 #3 ",,"2.65",,,,"IDW PUBLISHING"
"464/0315","TMNT UTROM EMPIRE #1 (OF 3) ",,"2.65",,,,"IDW PUBLISHING"
"464/0316","TMNT UTROM EMPIRE #1 (OF 3) SUB VAR ",,"2.65",,,,"IDW PUBLISHING"
"464/0317","TMNT UTROM EMPIRE #1 (OF 3) VAR 1-25",,"12.99",,,,"IDW PUBLISHING"
"464/0318","TMNT ONGOING #30 ",,"2.65",,,,"IDW PUBLISHING"
"464/0319","TMNT ONGOING #30 VAR 1-10",,"5.99",,,,"IDW PUBLISHING"
"464/0320","JUDGE DREDD #15",,"2.65",,,,"IDW PUBLISHING"
"464/0321","JUDGE DREDD #15 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0322","JUDGE DREDD CLASSICS #7",,"2.65",,,,"IDW PUBLISHING"
"464/0323","JUDGE DREDD (IDW) TP VOL 03 ","our price","9.79","reduced from","£13.50",,"IDW PUBLISHING"
"464/0324","JUDGE DREDD (IDW) TP VOL 01  ",,"12.50",,,,"IDW PUBLISHING"
"464/0325","JUDGE DREDD (IDW) TP VOL 02  ",,"10.99",,,,"IDW PUBLISHING"
"464/0326","JUDGE DREDD MEGA CITY TWO #1 (OF 5)",,"2.65",,,,"IDW PUBLISHING"
"464/0327","JUDGE DREDD MEGA CITY TWO #1 (OF 5) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0328","JUDGE DREDD MEGA CITY TWO #1 (OF 5) 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0329","MAXX MAXXIMIZED #3",,"2.65",,,,"IDW PUBLISHING"
"464/0330","MAXX MAXXIMIZED #3 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0331","WRAITH #3 (OF 5)",,"2.65",,,,"IDW PUBLISHING"
"464/0332","WRAITH #3 (OF 5) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0333","LOCKE & KEY HC VOL 06 ALPHA & OMEGA ","our price","16.31","reduced from","£22.50",,"IDW PUBLISHING"
"464/0334","LOCKE & KEY HC VOL 06 A & OMEGA S.CASE","our price","21.74","reduced from","£29.99",,"IDW PUBLISHING"
"464/0335","BASIL WOLVERTON WEIRD WORLDS ARTISTS HC","our price","99.00","reduced from","£120.00",,"IDW PUBLISHING"
"464/0336","BATMAN S.AGE N.PR COMICS HC VOL 01 1966-1967 ","our price","27.54","reduced from","£37.99",,"IDW PUBLISHING"
"464/0337","MY LITTLE PONY FRIENDSHIP IS MAGIC #15",,"2.65",,,,"IDW PUBLISHING"
"464/0338","MY LITTLE PONY FRIENDSHIP IS MAGIC #15 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0339","MY LITTLE PONY DIGEST TP VOL 02 ","our price","3.62","reduced from","£4.99",,"IDW PUBLISHING"
"464/0340","MY LITTLE PONY FRIENDSHIP IS MAGIC TP VOL 03 ","our price","9.79","reduced from","£13.50",,"IDW PUBLISHING"
"464/0341","MY LITTLE PONY FRIENDSHIP IS MAGIC TP VOL 01  ",,"10.99",,,,"IDW PUBLISHING"
"464/0342","MY LITTLE PONY FRIENDSHIP IS MAGIC TP VOL 02  ",,"10.99",,,,"IDW PUBLISHING"
"464/0343","MY LITTLE PONY FRIENDS FOREVER #1",,"2.65",,,,"IDW PUBLISHING"
"464/0344","MY LITTLE PONY FRIENDS FOREVER #1 SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0345","MY LITTLE PONY FRIENDS FOREVER #1 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0346","SAMURAI JACK #4",,"2.65",,,,"IDW PUBLISHING"
"464/0347","SAMURAI JACK #4 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0348","POWERPUFF GIRLS #5",,"2.65",,,,"IDW PUBLISHING"
"464/0349","POWERPUFF GIRLS #5 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0350","BEN 10 #3",,"2.65",,,,"IDW PUBLISHING"
"464/0351","BEN 10 #3 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0352","MR PEABODY & SHERMAN #3 (OF 4)",,"2.65",,,,"IDW PUBLISHING"
"464/0353","MR PEABODY & SHERMAN #3 (OF 4) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0354","MR PEABODY & SHERMAN #4 (OF 4)",,"2.65",,,,"IDW PUBLISHING"
"464/0355","MR PEABODY & SHERMAN #4 (OF 4) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0356","GI JOE A REAL AMERICAN HERO #198",,"2.65",,,,"IDW PUBLISHING"
"464/0357","GI JOE A REAL AMERICAN HERO #198 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0358","GI JOE COMPLETE COLL HC VOL 04 ","our price","27.54","reduced from","£37.99",,"IDW PUBLISHING"
"464/0359","GI JOE SPECIAL MISSIONS TP VOL 02 ","our price","10.87","reduced from","£14.99",,"IDW PUBLISHING"
"464/0360","GI JOE SPECIAL MISSIONS TP VOL 01  ",,"10.99",,,,"IDW PUBLISHING"
"464/0361","GI JOE #12",,"2.65",,,,"IDW PUBLISHING"
"464/0362","GI JOE #12 VARIANT 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0363","GI JOE SPECIAL MISSIONS #11",,"2.65",,,,"IDW PUBLISHING"
"464/0365","TRANSFORMERS M.T.M.E #25 DARK CYBERON PA 6",,"2.65",,,,"IDW PUBLISHING"
"464/0366","TRANSFORMERS M.T.M.E #25 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0367","TRANSFORMERS M.T.M.E #25 VAR 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0368","TRANSFORMERS R.I.D. #25 DARK CYBERON PA 7",,"2.65",,,,"IDW PUBLISHING"
"464/0369","TRANSFORMERS R.I.D. #25 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0370","TRANSFORMERS R.I.D. #25 VARIANT 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0371","TRANSFORMERS REGENERATION ONE #98",,"2.65",,,,"IDW PUBLISHING"
"464/0372","TRANSFORMERS REGENERATION ONE #98 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0373","TRANSFORMERS REGENERATION ONE TP VOL 03 ","our price","10.87","reduced from","£14.99",,"IDW PUBLISHING"
"464/0374","GHOSTBUSTERS #12",,"2.65",,,,"IDW PUBLISHING"
"464/0375","GODZILLA RULERS OF THE EAH #8",,"2.65",,,,"IDW PUBLISHING"
"464/0377","MAGIC THE GATHERING THEROS #4 (OF 5)",,"3.33",,,,"IDW PUBLISHING"
"464/0378","MAGIC THE GATHERING THEROS #4 (OF 5) 1-10 CVR",,"5.99",,,,"IDW PUBLISHING"
"464/0379","DUNGEONS & DRAGONS FELLS FIVE HC ","our price","27.54","reduced from","£37.99",,"IDW PUBLISHING"
"464/0380","HALF PAST DANGER HC ","our price","16.31","reduced from","£22.50",,"IDW PUBLISHING"
"464/0381","RED LIGHT PROPEIES GN ","our price","10.87","reduced from","£14.99",,"IDW PUBLISHING"
"464/0382","WILD BLUE YONDER #5 (OF 6)",,"2.65",,,,"IDW PUBLISHING"
"464/0383","WILD BLUE YONDER #5 (OF 6) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0384","TRIPLE HELIX #4 (OF 4)",,"2.65",,,,"IDW PUBLISHING"
"464/0385","TRIPLE HELIX #4 (OF 4) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0386","DEADWORLD RESTORATION #2 (OF 4)",,"2.65",,,,"IDW PUBLISHING"
"464/0387","DEADWORLD RESTORATION #2 (OF 4) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0388","THE ILLEGITIMATES #2 (OF 6)",,"2.65",,,,"IDW PUBLISHING"
"464/0389","THE ILLEGITIMATES #2 (OF 6) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0390","PURGATORY #1 (OF 5)",,"2.65",,,,"IDW PUBLISHING"
"464/0391","INDESTRUCTIBLE #2 (OF 4)",,"2.65",,,,"IDW PUBLISHING"
"464/0392","INDESTRUCTIBLE #2 (OF 4) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0393","STEVE CANYON HC VOL 04 1953-1954 ","our price","27.54","reduced from","£37.99",,"IDW PUBLISHING"
"464/0394","CALICO HORSES AND PATCHWORK TRAIL TP ","our price","7.24","reduced from","£9.99",,"IDW PUBLISHING"
"464/0395","KISS KIDS TP ","our price","9.79","reduced from","£13.50",,"IDW PUBLISHING"
"464/0396","POPEYE CLASSICS ONGOING #18",,"2.65",,,,"IDW PUBLISHING"
"464/0398","OTHER DEAD #5 (OF 5)",,"2.65",,,,"IDW PUBLISHING"
"464/0399","OTHER DEAD #5 (OF 5) SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0401","THUNDER AGENTS #5",,"2.65",,,,"IDW PUBLISHING"
"464/0402","THUNDER AGENTS #5 SUBSCRIPTION VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0403","SINISTER DEXTER #2 (OF 7)",,"2.65",,,,"IDW PUBLISHING"
"464/0404","SINISTER DEXTER #2 (OF 7) SUB VAR",,"2.65",,,,"IDW PUBLISHING"
"464/0405","RIO COMPLETE COLLECTION TP ","our price","16.31","reduced from","£22.50",,"IDW PUBLISHING"
"464/0406","TORPEDO TP VOL 05 ","our price","9.79","reduced from","£13.50",,"IDW PUBLISHING"
"464/0407","DEADLY CLASS #1 ",,"2.35",,,,"IMAGE COMICS"
"464/0408","STRANGE GIRL OMNIBUS HC   ",,"33.75",,,,"IMAGE COMICS"
"464/0409","STRANGE GIRL TP VOL 01 GIRL AFRAID  ",,"8.25",,,,"IMAGE COMICS"
"464/0410","STRANGE GIRL TP VOL 02 HEAVEN KNOWS ",,"8.99",,,,"IMAGE COMICS"
"464/0411","STRANGE GIRL TP VOL 03 PAINT A VULGAR PICTURE ",,"9.99",,,,"IMAGE COMICS"
"464/0412","STRANGE GIRL TP VOL 04 GOLDEN LIGHTS  ",,"8.75",,,,"IMAGE COMICS"
"464/0413","MINIMUM WAGE #1 ",,"2.35",,,,"IMAGE COMICS"
"464/0414","MAXIMUM MINIMUM WAGE HC   ",,"20.25",,,,"IMAGE COMICS"
"464/0415","EGOS #1",,"1.99",,,,"IMAGE COMICS"
"464/0416","HALCYON TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0417","PLANETOID TP VOL 01 (O/A) ",,"9.99",,,,"IMAGE COMICS"
"464/0418","ELEPHANTMEN #55 ",,"2.65",,,,"IMAGE COMICS"
"464/0419","ELEPHANTMEN TP VOL 06 EAHLY DESIRES  ","our price","13.77","reduced from","£18.99",,"IMAGE COMICS"
"464/0420","ELEPHANTMEN HC VOL 00   ",,"20.25",,,,"IMAGE COMICS"
"464/0421","ELEPHANTMEN HC VOL 01 WOUNDED ANIMALS (O/A) ",,"15.25",,,,"IMAGE COMICS"
"464/0422","ELEPHANTMEN HC VOL 02 FATAL DISEASES  ",,"20.25",,,,"IMAGE COMICS"
"464/0423","ELEPHANTMEN HC VOL 03 DANGEROUS LIAISONS  ",,"20.25",,,,"IMAGE COMICS"
"464/0424","ELEPHANTMEN HC VOL 04 QUESTIONABLE THINGS   ",,"20.25",,,,"IMAGE COMICS"
"464/0425","ELEPHANTMEN HC VOL 05 DEVILISH FUNCTIONS   ",,"20.25",,,,"IMAGE COMICS"
"464/0426","FIVE WEAPONS #6 CVR A ROBINSON",,"2.35",,,,"IMAGE COMICS"
"464/0427","FIVE WEAPONS #6 CVR B GUILLORY",,"2.35",,,,"IMAGE COMICS"
"464/0428","FIVE WEAPONS MAKING THE GRADE TP  ",,"9.99",,,,"IMAGE COMICS"
"464/0429","EVIL & MALICE SAVE THE WORLD TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0430","PETER PANZERFAUST #16",,"2.35",,,,"IMAGE COMICS"
"464/0431","PETER PANZERFAUST TP VOL 01 THE GREAT ESCAPE  ",,"8.99",,,,"IMAGE COMICS"
"464/0432","PETER PANZERFAUST TP VOL 02 HOOKED  ",,"8.99",,,,"IMAGE COMICS"
"464/0433","PETER PANZERFAUST DLX HC (O/A)  ",,"22.50",,,,"IMAGE COMICS"
"464/0434","SHELTERED #6",,"1.99",,,,"IMAGE COMICS"
"464/0435","COMEBACK TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0436","BEDLAM TP VOL 02 ","our price","7.97","reduced from","£10.99",,"IMAGE COMICS"
"464/0437","BEDLAM TP VOL 01  ",,"6.25",,,,"IMAGE COMICS"
"464/0438","HEAVENS WAR TP  ","our price","9.42","reduced from","£12.99",,"IMAGE COMICS"
"464/0439","LORNA RELIC WRANGLER ONE SHOT (O/A)",,"2.65",,,,"IMAGE COMICS"
"464/0440","I LOVE TROUBLE TP  ","our price","9.42","reduced from","£12.99",,"IMAGE COMICS"
"464/0441","39 MINUTES HC VOL 01   ",,"12.50",,,,"IMAGE COMICS"
"464/0442","KILLING GIRL TP VOL 01 A SISTERS LOVE   ",,"8.99",,,,"IMAGE COMICS"
"464/0443","MADAME MIRAGE TP VOL 01 NEW PRINTING  ",,"8.99",,,,"IMAGE COMICS"
"464/0444","PERHAPANAUTS TP VOL 03 ","our price","9.79","reduced from","£13.50",,"IMAGE COMICS"
"464/0445","SAVAGE DRAGON THE END TP ","our price","9.42","reduced from","£12.99",,"IMAGE COMICS"
"464/0446","SAVAGE DRAGON BACK IN BLUE TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0447","SAVAGE DRAGON IDENTITY CRISIS TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0448","SAVAGE DRAGON DRAGON WAR TP  ",,"10.75",,,,"IMAGE COMICS"
"464/0449","SAVAGE DRAGON EMPEROR DRAGON TP  ",,"10.75",,,,"IMAGE COMICS"
"464/0450","SAVAGE DRAGON KIDS ARE ALRIGHT TP  ",,"10.75",,,,"IMAGE COMICS"
"464/0451","SAVAGE DRAGON INVASION TP  ",,"10.75",,,,"IMAGE COMICS"
"464/0452","SAVAGE DRAGON ON TRIAL TP  ",,"10.75",,,,"IMAGE COMICS"
"464/0453","SATELLITE SAM TP VOL 01 ","our price","7.97","reduced from","£10.99",,"IMAGE COMICS"
"464/0454","AMERICAN FLAGG DEFINITIVE COLL TP VOL 01  ",,"10.75",,,,"IMAGE COMICS"
"464/0455","AMERICAN FLAGG DEFINITIVE COLL TP VOL 02  ",,"10.75",,,,"IMAGE COMICS"
"464/0456","SUPER DINOSAUR TP VOL 04 ","our price","7.24","reduced from","£9.99",,"IMAGE COMICS"
"464/0457","SUPER DINOSAUR TP VOL 01  ",,"6.25",,,,"IMAGE COMICS"
"464/0458","SUPER DINOSAUR TP VOL 02  ",,"8.25",,,,"IMAGE COMICS"
"464/0459","SUPER DINOSAUR TP VOL 03  ",,"8.25",,,,"IMAGE COMICS"
"464/0460","THINK TANK TP VOL 03 ","our price","7.97","reduced from","£10.99",,"IMAGE COMICS"
"464/0461","THINK TANK TP VOL 01  ",,"8.99",,,,"IMAGE COMICS"
"464/0462","THINK TANK TP VOL 02  ",,"8.99",,,,"IMAGE COMICS"
"464/0463","WALKING DEAD 10TH ANN. BLACK T/S SM  ",,"14.20",,,1,"IMAGE COMICS"
"464/0464","WALKING DEAD 10TH ANN. BLACK T/S MED  ",,"14.20",,,1,"IMAGE COMICS"
"464/0465","WALKING DEAD 10TH ANN. BLACK T/S LG  ",,"14.20",,,1,"IMAGE COMICS"
"464/0466","WALKING DEAD 10TH ANN. BLACK T/S XL  ",,"14.20",,,1,"IMAGE COMICS"
"464/0467","WALKING DEAD 10TH ANN. BLACK T/S XXL  ",,"16.95",,,1,"IMAGE COMICS"
"464/0468","WALKING DEAD ADHESIVE BANDAGE TIN  ",,"8.50",,,1,"IMAGE COMICS"
"464/0469","SUPER DINOSAUR ADHESIVE BANDAGE TIN  ",,"8.50",,,1,"IMAGE COMICS"
"464/0470","DEBRIS TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0471","EAST OF WEST TP VOL 01 THE PROMISE  ",,"6.25",,,,"IMAGE COMICS"
"464/0472","FIVE FISTS OF SCIENCE GN  ",,"8.25",,,,"IMAGE COMICS"
"464/0473","GREAT PACIFIC TP VOL 01 TRASHED   ",,"6.25",,,,"IMAGE COMICS"
"464/0474","GREAT PACIFIC TP VOL 02 NATION BUILDING (O/A)  ",,"8.99",,,,"IMAGE COMICS"
"464/0475","LAZARUS TP VOL 01 (O/A)   ",,"6.25",,,,"IMAGE COMICS"
"464/0476","MANHATTAN PROJECTS TP VOL 01 SCIENCE BAD  ",,"8.99",,,,"IMAGE COMICS"
"464/0477","MANHATTAN PROJECTS TP VOL 02  ",,"8.99",,,,"IMAGE COMICS"
"464/0478","NOWHERE MEN TP VOL 01 FATES WORSE  (O/A) ",,"6.25",,,,"IMAGE COMICS"
"464/0479","PAX ROMANA TP VOL 01 ()  ",,"8.99",,,,"IMAGE COMICS"
"464/0480","PROPHET TP VOL 01 REMISSION  ",,"6.25",,,,"IMAGE COMICS"
"464/0481","PROPHET TP VOL 02 BROTHERS  ",,"8.99",,,,"IMAGE COMICS"
"464/0482","RED MASS FOR MARS TP VOL 01  ",,"8.99",,,,"IMAGE COMICS"
"464/0483","RED WING TP  ",,"8.99",,,,"IMAGE COMICS"
"464/0484","RETROVIRUS HC   ",,"8.25",,,,"IMAGE COMICS"
"464/0485","SAGA TP VOL 01   ",,"6.25",,,,"IMAGE COMICS"
"464/0486","SAGA TP VOL 02   ",,"8.99",,,,"IMAGE COMICS"
"464/0487","TRANSHUMAN TP VOL 01  ",,"8.99",,,,"IMAGE COMICS"
"464/0488","YESTERDAYS TOMORROWS TP VOL 01  ",,"15.25",,,,"IMAGE COMICS"
"464/0489","ALEX + ADA #3",,"1.99",,,,"IMAGE COMICS"
"464/0490","AIFACTS #34",,"2.65",,,,"IMAGE COMICS"
"464/0491","BAD DOG #6 ",,"2.65",,,,"IMAGE COMICS"
"464/0492","BLACK SCIENCE #3 ",,"2.35",,,,"IMAGE COMICS"
"464/0493","BOUNCE #9 ",,"1.99",,,,"IMAGE COMICS"
"464/0494","CARBON GREY VOL 3 #2 (OF 2) A NGUYEN & LOH",,"3.33",,,,"IMAGE COMICS"
"464/0495","CARBON GREY VOL 3 #2 (OF 2) B NGUYEN & LOH",,"3.33",,,,"IMAGE COMICS"
"464/0496","CARBON GREY VOL 3 #2 (OF 2) CVR C NGUYEN",,"3.33",,,,"IMAGE COMICS"
"464/0497","CLONE #14",,"1.99",,,,"IMAGE COMICS"
"464/0498","CYBER FORCE #10",,"1.99",,,,"IMAGE COMICS"
"464/0499","DEAD BODY ROAD #2 (OF 6) ",,"1.99",,,,"IMAGE COMICS"
"464/0500","DRUMHELLAR (PREVIOUSLY STRANGEWAYS) #3 ",,"2.35",,,,"IMAGE COMICS"
"464/0501","EAST OF WEST #10",,"2.35",,,,"IMAGE COMICS"
"464/0502","FATALE #21 ",,"2.35",,,,"IMAGE COMICS"
"464/0503","FIVE GHOSTS #9",,"1.99",,,,"IMAGE COMICS"
"464/0504","GHOSTED #6 ",,"1.99",,,,"IMAGE COMICS"
"464/0505","INVINCIBLE UNIVERSE #9",,"1.99",,,,"IMAGE COMICS"
"464/0506","KRAMPUS #2",,"1.99",,,,"IMAGE COMICS"
"464/0507","LAZARUS #7 ",,"1.99",,,,"IMAGE COMICS"
"464/0508","MANIFEST DESTINY #3",,"1.99",,,,"IMAGE COMICS"
"464/0509","MIND THE GAP #17 CVR A ESQUEJO",,"1.99",,,,"IMAGE COMICS"
"464/0510","MIND THE GAP #17 CVR B FRISON",,"1.99",,,,"IMAGE COMICS"
"464/0511","MORNING GLORIES #37 ",,"2.35",,,,"IMAGE COMICS"
"464/0512","PRETTY DEADLY #4 ",,"2.35",,,,"IMAGE COMICS"
"464/0513","PROPHET #45",,"2.65",,,,"IMAGE COMICS"
"464/0514","PROTECTORS INC #3 CVR A PURCELL & ATIYEH ",,"1.99",,,,"IMAGE COMICS"
"464/0515","PROTECTORS INC #3 CVR B ANDRASOFZKY ",,"1.99",,,,"IMAGE COMICS"
"464/0516","RAT QUEENS #5 CVR A ",,"2.35",,,,"IMAGE COMICS"
"464/0517","RAT QUEENS #5 CVR B ",,"2.35",,,,"IMAGE COMICS"
"464/0518","REVIVAL #17 ",,"1.99",,,,"IMAGE COMICS"
"464/0519","ROCKET GIRL #4",,"2.35",,,,"IMAGE COMICS"
"464/0520","SAGA #18 ",,"1.99",,,,"IMAGE COMICS"
"464/0521","SAVIORS #2 ",,"1.99",,,,"IMAGE COMICS"
"464/0522","SEX #10 ",,"1.99",,,,"IMAGE COMICS"
"464/0523","SIDEKICK #6 CVR A MANDRAKE & HIFI ",,"1.99",,,,"IMAGE COMICS"
"464/0524","SIDEKICK #6 CVR B ANDRASOFZKY ",,"1.99",,,,"IMAGE COMICS"
"464/0525","SPAWN #239",,"1.99",,,,"IMAGE COMICS"
"464/0526","TEN GRAND #7 CVR A SMITH ",,"1.99",,,,"IMAGE COMICS"
"464/0527","TEN GRAND #7 CVR B OEMING ",,"1.99",,,,"IMAGE COMICS"
"464/0528","THREE #4",,"1.99",,,,"IMAGE COMICS"
"464/0529","UMBRAL #3 ",,"1.99",,,,"IMAGE COMICS"
"464/0530","VELVET #4 ",,"1.99",,,,"IMAGE COMICS"
"464/0531","A VOICE IN THE DARK #3 ",,"2.65",,,,"IMAGE COMICS"
"464/0532","WALKING DEAD #119 ",,"1.99",,,,"IMAGE COMICS"
"464/0533","WALKING DEAD #120 ",,"1.99",,,,"IMAGE COMICS"
"464/0534","WITCHBLADE #173",,"1.99",,,,"IMAGE COMICS"
"464/0535","DARKNESS #114 CVR B B&W SILVESTRI VAR  ",,"8.99",,,,"IMAGE COMICS"
"464/0536","ZERO #5 ",,"1.99",,,,"IMAGE COMICS"
"464/0537","WALKING DEAD TV SERIES 5 GLENN   ",,"10.99",,,1,"IMAGE COMICS"
"464/0538","WALKING DEAD TV SERIES 5 TYREESE   ",,"10.99",,,1,"IMAGE COMICS"
"464/0539","WALKING DEAD TV SERIES 5 MAGGIE   ",,"10.99",,,1,"IMAGE COMICS"
"464/0540","WALKING DEAD TV SERIES 5 MERLE WALKER   ",,"10.99",,,1,"IMAGE COMICS"
"464/0541","WALKING DEAD TV SERIES 5 CHARRED WALKER   ",,"10.99",,,1,"IMAGE COMICS"
"464/0543","ALL NEW MARVEL NOW POINT ONE #1 ",,"3.99",,,,"MARVEL COMICS"
"464/0544","ALL NEW MARVEL NOW POINT ONE #1 VAR 1-75",,"29.99",,,,"MARVEL COMICS"
"464/0545","INHUMAN #1 ",,"2.65",,,,"MARVEL COMICS"
"464/0546","INHUMAN #1 RAMOS 1-100 VAR ",,"34.99",,,,"MARVEL COMICS"
"464/0547","INHUMAN #1 CAMPBELL 1-50 VAR ",,"19.99",,,,"MARVEL COMICS"
"464/0548","INHUMAN #1 MANARA 1-100 VAR ",,"34.99",,,,"MARVEL COMICS"
"464/0549","INHUMAN #1 DESIGN 1-25 VAR ",,"9.99",,,,"MARVEL COMICS"
"464/0550","INHUMAN #1 BLANK VAR ",,"2.65",,,,"MARVEL COMICS"
"464/0551","ALL NEW INVADERS #1 ",,"2.65",,,,"MARVEL COMICS"
"464/0552","ALL NEW INVADERS #1 CASSADAY 1-50 VAR ",,"19.99",,,,"MARVEL COMICS"
"464/0553","ALL NEW INVADERS #1 CASSADAY SKETCH 1-100 ",,"34.99",,,,"MARVEL COMICS"
"464/0554","ALL NEW INVADERS #1 DESIGN 1-25 VAR ",,"9.99",,,,"MARVEL COMICS"
"464/0555","ALL NEW INVADERS #1 YOUNG VAR ",,"2.65",,,,"MARVEL COMICS"
"464/0556","ALL NEW INVADERS #1 BLANK VAR ",,"2.65",,,,"MARVEL COMICS"
"464/0557","ALL NEW X-MEN #22 ",,"2.65",,,,"MARVEL COMICS"
"464/0558","ALL NEW X-MEN #22 KEOWN 1-50 VAR ",,"19.99",,,,"MARVEL COMICS"
