"474/0001","PREVIEWS ONLY #314 NOVEMBER 2014 ",,"2.00",,,"DIAMOND PUBLICATIONS"
"474/0002","MARVEL PREVIEWS ONLY #314 NOVEMBER 2014 ",,"0.75",,,"DIAMOND PUBLICATIONS"
"474/0003","PREVIEWS AND MARVEL PREVIEWS #314 NOV 2014 ",,"2.00",,,"DIAMOND PUBLICATIONS"
"474/0004","CUSTOMER ORDER FORM PREVIEWS #314 NOV 2014 ",,"0.00",,,"DIAMOND PUBLICATIONS"
"474/0008","PREVIEWS HOLIDAY GIFT GUIDE 2014 ",,"0.50",,,"DIAMOND PUBLICATIONS"
"474/0018","FCBD 2015 MARV HEROCLIX AVENGERS QUICK START ",,"4.75",,,"FREE COMIC BOOK DAY"
"474/0019","RESURRECTIONISTS #1",,"2.35",,,"DARK HORSE"
"474/0020","GHOST FLEET #1",,"1.50",,,"DARK HORSE"
"474/0021","BUZZKILL TP ",,"8.99",,,"DARK HORSE"
"474/0022","GRENDEL VS SHADOW #3",,"3.99",,,"DARK HORSE"
"474/0023","GRENDEL VS SHADOW #3 WAGNER SKETCH 1-20 VAR ",,"11.99",,,"DARK HORSE"
"474/0024","CONCRETE PARK RESPECT #3",,"2.65",,,"DARK HORSE"
"474/0025","PARIAH TP VOL 03 ","our price","7.97","reduced from","10.99","DARK HORSE"
"474/0026","PARIAH TP VOL 02 (O/A) ",,"8.99",,,"DARK HORSE"
"474/0027","DREAM THIEF TP VOL 02 ESCAPE ","our price","9.79","reduced from","13.50","DARK HORSE"
"474/0028","FATHERS DAY #2 (OF 4)",,"2.65",,,"DARK HORSE"
"474/0029","MASSIVE #29",,"2.35",,,"DARK HORSE"
"474/0030","MIND MGMT #28",,"2.65",,,"DARK HORSE"
"474/0031","POP #4",,"2.65",,,"DARK HORSE"
"474/0032","SUNDOWNERS #4",,"2.35",,,"DARK HORSE"
"474/0033","MICHAEL AVON OEMINGS VICTORIES TP VOL 04 ","our price","9.79","reduced from","13.50","DARK HORSE"
"474/0034","MICHAEL AVON OEMINGS VICTORIES TP VOL 01 ",,"6.25",,,"DARK HORSE"
"474/0035","MICHAEL AVON OEMINGS VICTORIES TP VOL 02 ",,"10.99",,,"DARK HORSE"
"474/0036","MICHAEL AVON OEMINGS VICTORIES TP VOL 03 ",,"10.99",,,"DARK HORSE"
"474/0037","GHOST #9",,"1.99",,,"DARK HORSE"
"474/0038","GHOST OMNIBUS TP VOL 01 ",,"15.25",,,"DARK HORSE"
"474/0039","GHOST OMNIBUS TP VOL 02 ",,"15.25",,,"DARK HORSE"
"474/0040","GHOST OMNIBUS TP VOL 03 ",,"15.25",,,"DARK HORSE"
"474/0041","GHOST OMNIBUS TP VOL 04 ",,"15.25",,,"DARK HORSE"
"474/0042","GHOST OMNIBUS TP VOL 05 ",,"15.25",,,"DARK HORSE"
"474/0043","CAPTAIN MIDNIGHT #17",,"1.99",,,"DARK HORSE"
"474/0044","CAPTAIN MIDNIGHT TP VOL 04 CRASH BURN ","our price","7.97","reduced from","10.99","DARK HORSE"
"474/0045","SKYMAN ONE-SHOT",,"1.99",,,"DARK HORSE"
"474/0046","X #19 ",,"1.99",,,"DARK HORSE"
"474/0047","DARK HORSE PRESENTS 2014 #4",,"3.33",,,"DARK HORSE"
"474/0048","ITTY BITTY COMICS THE MASK #1",,"1.99",,,"DARK HORSE"
"474/0049","USAGI YOJIMBO SENSO #4 (OF 6)",,"2.65",,,"DARK HORSE"
"474/0050","1 FOR $1 AXE COP BAD GUY EARTH #1",,"0.75",,,"DARK HORSE"
"474/0051","LEGEND OF KORRA ART ANIMATED SERIES HC VOL 03","our price","18.84","reduced from","25.99","DARK HORSE"
"474/0052","LEGEND KORRA ART ANIMATED SERIES HC VOL 01 AIR ",,"20.25",,,"DARK HORSE"
"474/0053","LEGEND KORRA ART ANIMATED SERIES HC VOL 02 ",,"20.25",,,"DARK HORSE"
