"468/0001","PREVIEWS ONLY MAY 2014 ",,"2.00",,,"DIAMOND PUBLICATIONS"
"468/0002","MARVEL PREVIEWS ONLY MAY 2014",,"0.75",,,"DIAMOND PUBLICATIONS"
"468/0003","PREVIEWS AND MARVEL PREVIEWS MAY 2014 ",,"2.00",,,"DIAMOND PUBLICATIONS"
"468/0004","PREVIEWS MAY 2014 CUST ORDER FORM ",,"0.00",,,"DIAMOND PUBLICATIONS"
"468/0008","HATSUNE MIKU UNOFFICIAL HATSUNE MIX TP  ","our price","10.87","reduced from","14.99","DARK HORSE"
"468/0009","DRAGON GIRL MONKEY KING ART KATSUYA TERADA HC  ","our price","21.74","reduced from","29.99","DARK HORSE"
"468/0010","LONE WOLF & CUB OMNIBUS TP VOL 05  ","our price","10.87","reduced from","14.99","DARK HORSE"
"468/0011","LONE WOLF & CUB OMNIBUS TP VOL 01  ",,"12.50",,,"DARK HORSE"
"468/0012","LONE WOLF & CUB OMNIBUS TP VOL 02  ",,"12.50",,,"DARK HORSE"
"468/0013","LONE WOLF & CUB OMNIBUS TP VOL 03  ",,"12.50",,,"DARK HORSE"
"468/0014","GANTZ TP VOL 32   ","our price","7.61","reduced from","10.50","DARK HORSE"
"468/0015","MPD-PSYCHO TP VOL 11  ","our price","7.24","reduced from","9.99","DARK HORSE"
"468/0016","STAR WARS LEGACY II #15 ",,"1.99",,,"DARK HORSE"
"468/0017","STAR WARS DARTH VADER & CRY OF SHADOWS HC  ","our price","13.77","reduced from","18.99","DARK HORSE"
"468/0018","STAR WARS DARTH MAUL SON OF DATHOMIR #1 ",,"2.35",,,"DARK HORSE"
"468/0019","STAR WARS #8 (OF 8) LUCAS DRAFT ",,"2.65",,,"DARK HORSE"
"468/0020","STAR WARS LUCAS DRAFT HC  ","our price","21.74","reduced from","29.99","DARK HORSE"
"468/0021","STAR WARS LUCAS DRAFT TP  ","our price","10.87","reduced from","14.99","DARK HORSE"
"468/0022","STAR WARS LUCAS DRAFT DELUXE ED HC BOX SET  ","our price","54.38","reduced from","75.00","DARK HORSE"
"468/0023","STAR WARS REBEL HEIST #2 (OF 4) HUGHES MAIN CVR ",,"2.35",,,"DARK HORSE"
"468/0024","STAR WARS REBEL HEIST #2 (OF 4) KINDT VAR CVR ",,"2.35",,,"DARK HORSE"
